doc_id,chapter,span_id,transition_type,anchor_time,anchor_place,anchor_strength,mode_perception,mode_inner_speech,mode_memory,mode_imagination,mode_reasoning,mode_emotion,mode_dialogue,mode_quotation,cause_sensory,cause_memory,cause_emotion_drive,cause_linguistic,cause_social,cause_physio,cause_intertext,cause_goal_task,place_0,place_1,place_2,place_3,myth_0,myth_1,myth_2,myth_3,style_syntax_break,style_ellipsis,style_intertext_density,style_language_shift,style_phonetic_play,evidence_en,evidence_ja
ulysses_ep15_v1,15,13,intrusion,now,here,0.85,0.1,0.0,0.0,0.0,0.05,0.15,0.7,0.0,0.1,0.0,0.25,0.3,0.35,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0.0,0.2,Sst! Come here,誘惑的な呼びかけ＋発話様式注記。
ulysses_ep15_v1,15,14,contrast,now,here,0.75,0.05,0.1,0.0,0.0,0.05,0.1,0.35,0.35,0.0,0.0,0.15,0.35,0.15,0.0,0.35,0.0,0.05,0.65,0.05,0.25,0.0,0.0,0.0,0.05,0.2,0.0,0.7,0.35,0.1,Salvi facti sunt,ラテン語短句＋発話態度注記。
ulysses_ep15_v1,15,15,script_switch,now,here,0.8,0.05,0.0,0.0,0.0,0.15,0.05,0.75,0.0,0.0,0.0,0.05,0.4,0.55,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,So that?,前発話への短い疑問応答。
ulysses_ep15_v1,15,16,rumination,now,here,0.7,0.0,0.1,0.0,0.0,0.55,0.05,0.3,0.0,0.0,0.0,0.05,0.55,0.2,0.0,0.0,0.2,0.05,0.8,0.05,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.05,would be a universal language,概念説明（gesture/language）で推論調。
ulysses_ep15_v1,15,17,contrast,now,here,0.75,0.0,0.0,0.0,0.05,0.2,0.1,0.65,0.0,0.0,0.0,0.15,0.55,0.3,0.0,0.0,0.0,0.05,0.8,0.05,0.1,0.0,0.0,0.0,0.0,0.35,0.0,0.1,0.0,0.15,Metaphysics in Mecklenburgh street,語り口の切替（造語・断片）で反駁。
ulysses_ep15_v1,15,18,semantic_association,now,here,0.8,0.0,0.0,0.0,0.0,0.2,0.15,0.65,0.0,0.0,0.0,0.2,0.35,0.3,0.0,0.0,0.15,0.05,0.85,0.05,0.05,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,Where are we going?,質問で行動方向（goal）を要求。
ulysses_ep15_v1,15,19,script_switch,now,here,0.75,0.0,0.1,0.0,0.1,0.2,0.1,0.4,0.1,0.0,0.0,0.1,0.55,0.2,0.0,0.15,0.0,0.05,0.8,0.05,0.1,0.0,0.0,0.1,0.0,0.25,0.0,0.35,0.15,0.1,to _la belle dame,固有句・引用風の挿入で言語密度上昇。
ulysses_ep15_v1,15,20,script_switch,now,here,0.85,0.85,0.05,0.0,0.05,0.03,0.02,0.0,0.0,0.85,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.75,0.05,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.05,river fog creep,感覚的な環境描写が中心。
ulysses_ep15_v1,15,21,script_switch,now,here,0.85,0.05,0.25,0.0,0.0,0.05,0.05,0.6,0.0,0.1,0.0,0.1,0.45,0.15,0.0,0.0,0.2,0.05,0.75,0.15,0.05,0.1,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.1,Fish and taters,短い断片句で発話。
ulysses_ep15_v1,15,22,rumination,now,here,0.85,0.05,0.4,0.0,0.0,0.2,0.1,0.25,0.0,0.0,0.0,0.15,0.25,0.0,0.6,0.0,0.0,0.05,0.75,0.15,0.05,0.05,0.0,0.0,0.05,0.3,0.0,0.0,0.0,0.05,Stitch in my side,身体状態（stitch）と自問。
ulysses_ep15_v1,15,23,semantic_association,now,here,0.85,0.3,0.3,0.0,0.05,0.2,0.05,0.1,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.1,0.8,0.05,0.05,0.05,0.0,0.0,0.05,0.35,0.0,0.0,0.0,0.1,A flasher? Searchlight,見えたものを複数候補で言い換える。
ulysses_ep15_v1,15,24,semantic_association,now,here,0.8,0.15,0.35,0.0,0.1,0.3,0.05,0.05,0.0,0.35,0.0,0.0,0.35,0.0,0.0,0.0,0.3,0.1,0.8,0.05,0.05,0.05,0.0,0.0,0.05,0.15,0.0,0.1,0.1,0.05,Aurora borealis,候補比較（or）で同定試行。
ulysses_ep15_v1,15,25,intrusion,now,here,0.9,0.05,0.0,0.0,0.0,0.05,0.15,0.75,0.0,0.2,0.0,0.15,0.3,0.35,0.0,0.0,0.0,0.05,0.9,0.03,0.02,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.1,"Mind out, mister",危険回避の呼びかけ。
ulysses_ep15_v1,15,26,phonetic_association,now,here,0.9,0.15,0.0,0.0,0.0,0.0,0.05,0.2,0.6,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.95,Haltyaltyaltyall,音の表記（擬音）で音声遊び。
ulysses_ep15_v1,15,27,phonetic_association,now,here,0.9,0.2,0.0,0.0,0.0,0.0,0.05,0.15,0.6,0.65,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.95,Bang Bang Bla,連続擬音で音主体。
ulysses_ep15_v1,15,28,intrusion,now,here,0.9,0.05,0.0,0.0,0.0,0.05,0.15,0.75,0.0,0.1,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.05,0.9,0.03,0.02,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,are you doing the hat trick,罵倒語を含む直接発話。
ulysses_ep15_v1,15,29,rumination,now,here,0.85,0.1,0.4,0.0,0.0,0.25,0.1,0.15,0.0,0.1,0.0,0.2,0.25,0.0,0.45,0.0,0.0,0.05,0.8,0.1,0.05,0.05,0.0,0.0,0.15,0.2,0.0,0.0,0.0,0.05,Close shave that,直後の出来事の評価＋身体語（stitch）。
ulysses_ep15_v1,15,30,script_switch,now,here,0.75,0.05,0.2,0.0,0.05,0.1,0.05,0.45,0.1,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.05,0.8,0.1,0.05,0.0,0.0,0.05,0.05,0.1,0.0,0.05,0.85,0.1,"Buenas noches, señorita",非英語（スペイン語）で呼びかけ。
ulysses_ep15_v1,15,31,completion,now,here,0.85,0.1,0.0,0.0,0.05,0.05,0.05,0.65,0.1,0.05,0.0,0.0,0.45,0.5,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.0,0.1,0.2,0.0,0.05,0.25,0.05,Password. Sraid Mabbot.,合言葉（password）＋短い固有句。
ulysses_ep15_v1,15,32,contrast,now,here,0.75,0.0,0.25,0.0,0.05,0.1,0.05,0.45,0.1,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.05,0.8,0.1,0.05,0.05,0.0,0.0,0.0,0.3,0.0,0.05,0.85,0.15,Merci. Esperanto,言語名と異言語語句の連結。
ulysses_ep15_v1,15,33,rumination,now,here,0.8,0.05,0.4,0.0,0.0,0.3,0.05,0.2,0.0,0.05,0.0,0.0,0.5,0.15,0.0,0.0,0.3,0.05,0.85,0.05,0.05,0.05,0.0,0.0,0.1,0.15,0.0,0.0,0.0,0.05,Beware of pickpockets,警告・一般化（dodge）で推論寄り。
ulysses_ep15_v1,15,34,intrusion,mixed,mixed,0.55,0.05,0.05,0.1,0.1,0.1,0.1,0.5,0.0,0.0,0.45,0.25,0.0,0.3,0.0,0.0,0.0,0.05,0.7,0.2,0.05,0.05,0.2,0.0,0.05,0.1,0.0,0.0,0.0,0.05,waste money today,叱責口調・金銭言及で対人圧。
ulysses_ep15_v1,15,35,completion,mixed,mixed,0.55,0.0,0.25,0.1,0.05,0.05,0.1,0.35,0.1,0.0,0.35,0.25,0.4,0.0,0.0,0.0,0.0,0.05,0.7,0.2,0.05,0.05,0.25,0.0,0.05,0.15,0.0,0.0,0.9,0.05,"Ja, ich weiss",非英語語句で応答（言語切替）。
ulysses_ep15_v1,15,36,rumination,mixed,mixed,0.5,0.0,0.05,0.15,0.15,0.1,0.15,0.4,0.0,0.0,0.45,0.25,0.0,0.3,0.0,0.0,0.0,0.05,0.65,0.25,0.05,0.05,0.25,0.0,0.05,0.1,0.0,0.05,0.0,0.05,my dear son Leopold,親子呼称（son）と家（house）の言及。
ulysses_ep15_v1,15,37,completion,mixed,mixed,0.6,0.0,0.25,0.1,0.05,0.15,0.1,0.35,0.0,0.0,0.35,0.25,0.2,0.2,0.0,0.0,0.0,0.05,0.65,0.25,0.05,0.05,0.2,0.0,0.05,0.2,0.0,0.0,0.0,0.05,"I suppose so, father",父への応答（father）で関係語。
ulysses_ep15_v1,15,38,intrusion,mixed,mixed,0.5,0.0,0.0,0.1,0.15,0.0,0.35,0.4,0.0,0.0,0.35,0.45,0.0,0.0,0.0,0.2,0.0,0.05,0.6,0.25,0.1,0.0,0.2,0.0,0.05,0.1,0.0,0.3,0.0,0.05,O blessed Redeemer,宗教語を伴う感情的発話。
ulysses_ep15_v1,15,39,intrusion,mixed,mixed,0.6,0.1,0.05,0.0,0.05,0.0,0.15,0.65,0.0,0.2,0.0,0.3,0.2,0.3,0.0,0.0,0.0,0.05,0.75,0.15,0.05,0.05,0.1,0.0,0.05,0.15,0.0,0.0,0.0,0.1,Poldy!,名指しの呼びかけで侵入的。
ulysses_ep15_v1,15,40,semantic_association,mixed,mixed,0.6,0.0,0.2,0.1,0.1,0.0,0.25,0.35,0.0,0.0,0.35,0.45,0.2,0.0,0.0,0.0,0.0,0.05,0.65,0.25,0.05,0.1,0.05,0.1,0.0,0.1,0.0,0.0,0.0,0.05,Molly!,単語レベルの呼称で急転。
ulysses_ep15_v1,15,41,script_switch,mixed,mixed,0.55,0.0,0.05,0.0,0.1,0.1,0.1,0.65,0.0,0.0,0.0,0.1,0.35,0.55,0.0,0.0,0.0,0.05,0.65,0.25,0.05,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.05,Mrs Marion from this out,呼び方を指定する対人発話。
ulysses_ep15_v1,15,42,script_switch,mixed,mixed,0.45,0.05,0.05,0.0,0.25,0.0,0.1,0.2,0.35,0.1,0.0,0.1,0.55,0.0,0.0,0.0,0.25,0.05,0.7,0.15,0.1,0.0,0.0,0.05,0.05,0.1,0.0,0.05,0.0,0.35,capital couple,擬人化された発話（THE SOAP）。
ulysses_ep15_v1,15,43,script_switch,mixed,here,0.6,0.05,0.0,0.0,0.0,0.1,0.0,0.85,0.0,0.0,0.0,0.0,0.35,0.45,0.0,0.0,0.2,0.05,0.8,0.1,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,Three and a penny,買い物場面の定型発話。
ulysses_ep15_v1,15,44,intrusion,now,here,0.85,0.0,0.0,0.0,0.0,0.05,0.1,0.85,0.0,0.0,0.0,0.1,0.35,0.45,0.0,0.0,0.1,0.05,0.9,0.03,0.02,0.0,0.0,0.25,0.0,0.05,0.0,0.0,0.0,0.05,Ten shillings,金額提示で勧誘の発話。
ulysses_ep15_v1,15,45,intrusion,mixed,here,0.7,0.0,0.0,0.0,0.05,0.0,0.35,0.6,0.0,0.0,0.0,0.55,0.2,0.25,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.25,0.0,0.15,0.0,0.0,0.0,0.1,Dirty married man,罵倒＋愛着表現が同居。
ulysses_ep15_v1,15,46,intrusion,now,here,0.85,0.0,0.0,0.0,0.0,0.05,0.25,0.7,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.05,0.1,0.1,0.0,0.05,0.0,0.05,haunts of sin,相手名指し＋非難語で社会的圧。
ulysses_ep15_v1,15,47,script_switch,mixed,here,0.6,0.0,0.0,0.0,0.05,0.0,0.1,0.3,0.55,0.1,0.0,0.1,0.55,0.25,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.25,someone in the house,歌唱形式の反復句。
ulysses_ep15_v1,15,48,intrusion,now,here,0.9,0.05,0.0,0.0,0.0,0.1,0.15,0.7,0.0,0.05,0.0,0.15,0.25,0.3,0.25,0.0,0.0,0.05,0.9,0.03,0.02,0.05,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,Where’s the bloody house,身体注記（Belching）＋荒い質問。
ulysses_ep15_v1,15,49,rumination,now,here,0.8,0.05,0.45,0.0,0.05,0.3,0.1,0.05,0.0,0.05,0.0,0.2,0.3,0.0,0.0,0.0,0.45,0.05,0.85,0.05,0.05,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.05,Wildgoose chase,比喩的評価で追跡の無駄を示す。
ulysses_ep15_v1,15,50,script_switch,now,here,0.7,0.1,0.0,0.0,0.05,0.0,0.1,0.2,0.55,0.35,0.0,0.1,0.45,0.1,0.0,0.0,0.0,0.05,0.8,0.05,0.1,0.0,0.0,0.15,0.0,0.15,0.0,0.05,0.0,0.35,Sweets of sin,反復句で韻律・合唱。
ulysses_ep15_v1,15,51,rumination,now,here,0.8,0.1,0.45,0.0,0.05,0.3,0.1,0.0,0.0,0.2,0.0,0.1,0.35,0.0,0.0,0.0,0.35,0.05,0.8,0.1,0.05,0.05,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.05,Strange how they take to me,一般化（they）で推論的独語。
ulysses_ep15_v1,15,52,intrusion,mixed,here,0.75,0.05,0.0,0.0,0.05,0.0,0.1,0.3,0.5,0.1,0.0,0.1,0.55,0.25,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.0,0.15,0.4,0.0,0.0,0.0,0.25,Of Bloom. For Bloom,短語反復で合唱的。
ulysses_ep15_v1,15,53,script_switch,now,here,0.85,0.0,0.0,0.0,0.0,0.1,0.05,0.85,0.0,0.0,0.0,0.0,0.35,0.45,0.0,0.0,0.2,0.05,0.9,0.03,0.02,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.05,Caught in the act,法執行口調の短句。
ulysses_ep15_v1,15,54,self_censor,now,here,0.8,0.0,0.25,0.0,0.0,0.25,0.15,0.35,0.0,0.0,0.0,0.25,0.35,0.25,0.0,0.0,0.15,0.05,0.85,0.05,0.05,0.05,0.0,0.0,0.2,0.05,0.0,0.0,0.0,0.05,doing good to others,自己正当化の弁明句。
ulysses_ep15_v1,15,55,script_switch,now,here,0.85,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.35,0.45,0.0,0.0,0.2,0.05,0.9,0.03,0.02,0.0,0.0,0.0,0.2,0.05,0.0,0.0,0.0,0.05,Prevention of cruelty,制度名の宣言で法的口調。
ulysses_ep15_v1,15,56,script_switch,mixed,mixed,0.55,0.05,0.0,0.0,0.1,0.05,0.1,0.65,0.05,0.1,0.0,0.1,0.35,0.45,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.05,0.15,0.1,0.0,0.05,0.05,0.1,Ladies and gentlemen,観客への呼びかけで演芸調。
ulysses_ep15_v1,15,57,script_switch,mixed,mixed,0.6,0.05,0.0,0.0,0.0,0.1,0.05,0.8,0.0,0.0,0.0,0.05,0.35,0.4,0.0,0.0,0.2,0.05,0.9,0.03,0.02,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.05,Henry Flower. No fixed abode,読み上げ（Reads）＋身元記述。
ulysses_ep15_v1,15,58,intrusion,mixed,mixed,0.55,0.0,0.0,0.05,0.1,0.05,0.3,0.5,0.0,0.0,0.1,0.45,0.15,0.3,0.0,0.0,0.0,0.05,0.85,0.05,0.05,0.0,0.0,0.05,0.25,0.25,0.0,0.05,0.0,0.1,Clear my name,複数名の呼称＋名誉回復要求。
ulysses_ep15_v1,15,59,completion,mixed,mixed,0.65,0.0,0.0,0.0,0.0,0.1,0.05,0.85,0.0,0.0,0.0,0.0,0.3,0.45,0.0,0.0,0.25,0.05,0.9,0.03,0.02,0.0,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.05,Come to the station,命令形で拘束行動を指示。
ulysses_ep15_v1,15,60,script_switch,mixed,mixed,0.7,0.0,0.0,0.0,0.05,0.05,0.05,0.8,0.05,0.0,0.0,0.0,0.35,0.45,0.0,0.0,0.2,0.05,0.9,0.03,0.02,0.0,0.0,0.0,0.25,0.1,0.0,0.05,0.0,0.05,Mary Driscoll,役職語（CRIER）と呼名で場面転換。
ulysses_ep15_v1,15,61,script_switch,mixed,mixed,0.7,0.0,0.0,0.05,0.0,0.1,0.2,0.65,0.0,0.0,0.1,0.2,0.35,0.35,0.0,0.0,0.0,0.05,0.9,0.03,0.02,0.0,0.0,0.05,0.25,0.1,0.0,0.0,0.0,0.05,in the rere of the premises,具体状況を述べる証言口調。
ulysses_ep15_v1,15,62,script_switch,mixed,mixed,0.75,0.05,0.0,0.0,0.05,0.1,0.05,0.75,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.2,0.05,0.92,0.01,0.02,0.0,0.0,0.0,0.25,0.1,0.0,0.05,0.0,0.05,Order in court,役職注記＋命令で裁判場面の強化。
ulysses_ep15_v1,15,63,completion,mixed,mixed,0.75,0.0,0.0,0.0,0.05,0.2,0.05,0.65,0.05,0.0,0.0,0.0,0.35,0.45,0.0,0.0,0.2,0.05,0.92,0.01,0.02,0.0,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.05,bogus statement,裁判進行の説明（被告発言）。
ulysses_ep15_v1,15,64,intrusion,mixed,mixed,0.55,0.0,0.05,0.1,0.25,0.1,0.15,0.35,0.0,0.0,0.4,0.35,0.25,0.0,0.0,0.0,0.0,0.05,0.7,0.05,0.2,0.0,0.05,0.0,0.2,0.1,0.0,0.1,0.0,0.05,It was my funeral,葬儀言及で現実性が揺れる発話。
ulysses_ep16_v1,16,1,completion,now,here,0.85,0.55,0.05,0.0,0.0,0.3,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.15,0.1,0.0,0.05,0.05,0.05,0.1,0.2,0.0,0.05,0.0,0.0,brushed off the greater bulk,具体的な動作描写（brushed off）が意識焦点。
ulysses_ep16_v1,16,2,completion,now,here,0.8,0.4,0.05,0.0,0.0,0.2,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.2,0.1,0.0,0.05,0.1,0.05,0.1,0.15,0.0,0.05,0.0,0.0,handed Stephen the hat,相手への支援行為（handed / bucked him up）。
ulysses_ep16_v1,16,3,rumination,now,here,0.75,0.2,0.15,0.0,0.05,0.5,0.05,0.05,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.25,0.1,0.0,0.05,0.05,0.05,0.1,0.2,0.0,0.05,0.0,0.0,the propriety of the cabman’s shelter,提案の言語行為（suggesting）が中心。
ulysses_ep16_v1,16,4,rumination,now,here,0.7,0.05,0.35,0.0,0.05,0.45,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.2,0.05,0.0,0.05,0.05,0.05,0.15,0.1,0.0,0.0,0.0,0.0,was the rub,課題提示の自己内言語（rub）。
ulysses_ep16_v1,16,5,contrast,now,here,0.85,0.7,0.05,0.0,0.0,0.2,0.05,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.25,0.05,0.0,0.05,0.05,0.05,0.15,0.15,0.0,0.05,0.0,0.0,not a sign of a Jehu,視覚探索の結果（not a sign）。
ulysses_ep16_v1,16,6,rumination,now,here,0.75,0.1,0.15,0.0,0.0,0.65,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.05,0.0,0.05,0.05,0.05,0.15,0.25,0.0,0.0,0.0,0.0,bringing common sense to bear,判断の明示（common sense）。
ulysses_ep16_v1,16,7,intrusion,now,here,0.8,0.75,0.05,0.0,0.0,0.1,0.1,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.05,0.05,0.05,0.1,0.15,0.0,0.0,0.0,0.0,the smell of James Rourke’s,嗅覚入力（smell）が明示。
ulysses_ep16_v1,16,8,phonetic_association,now,here,0.65,0.1,0.35,0.0,0.0,0.1,0.15,0.0,0.3,0.2,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.2,0.15,0.0,0.05,0.05,0.05,0.05,0.1,0.0,0.25,0.0,0.25,"Bread, the staff of life",語の連鎖・言い回しの列挙が中心。
ulysses_ep16_v1,16,9,rumination,now,here,0.7,0.15,0.05,0.0,0.05,0.6,0.15,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.4,0.0,0.25,0.05,0.0,0.05,0.05,0.15,0.2,0.2,0.0,0.1,0.0,0.0,word of caution _re_ the dangers,注意喚起の内容（caution / dangers）。
ulysses_ep16_v1,16,10,intrusion,now,here,0.8,0.05,0.05,0.0,0.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.25,0.05,0.05,0.05,0.05,0.05,0.1,0.1,0.0,0.15,0.0,0.0,that one was Judas,会話マーカー（—）と発話（said）。
ulysses_ep16_v1,16,11,intrusion,now,here,0.85,0.65,0.05,0.0,0.0,0.2,0.05,0.05,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.05,0.05,0.1,0.15,0.2,0.0,0.0,0.0,0.0,under the arches saluted again,外部人物の出現・行為（figure / saluted）。
ulysses_ep16_v1,16,12,intrusion,now,here,0.8,0.5,0.05,0.2,0.0,0.15,0.1,0.0,0.0,0.5,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.05,0.05,0.1,0.15,0.25,0.0,0.0,0.0,0.0,came to close quarters,距離の変化（close quarters）が明示。
ulysses_ep16_v1,16,13,completion,future,unknown,0.55,0.0,0.05,0.0,0.0,0.25,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.2,0.05,0.0,0.05,0.05,0.05,0.1,0.1,0.0,0.0,0.0,0.0,job tomorrow or next day,発話（— / told）と具体的提案（job）。
ulysses_ep16_v1,16,14,rumination,mixed,here,0.7,0.05,0.35,0.35,0.0,0.2,0.05,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.05,0.05,0.1,0.15,0.0,0.0,0.0,0.0,tried his hardest to recollect,想起努力（recollect）が中心。
ulysses_ep16_v1,16,15,intrusion,now,here,0.85,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.05,0.05,0.05,0.1,0.05,0.0,0.0,0.0,0.0,Corley corrected him,会話の割り込み（corrected）。
ulysses_ep16_v1,16,16,rumination,now,here,0.65,0.35,0.2,0.1,0.0,0.3,0.05,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.05,0.0,0.05,0.05,0.05,0.1,0.15,0.0,0.0,0.0,0.0,gazed abstractedly,注意の散漫（abstractedly）が明示。
ulysses_ep16_v1,16,17,intrusion,past,elsewhere,0.9,0.05,0.05,0.75,0.1,0.0,0.05,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9,0.1,0.1,0.1,0.05,0.1,0.25,0.0,0.1,0.0,0.0,repicturing his family hearth,明示的な心像再構成（mind’s eye / repicturing）。
ulysses_ep16_v1,16,18,contrast,now,here,0.85,0.7,0.05,0.0,0.0,0.2,0.05,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.55,0.05,0.0,0.05,0.05,0.05,0.1,0.15,0.0,0.0,0.0,0.0,they perceived an icecream car,知覚の切替（perceived）。
ulysses_ep16_v1,16,19,completion,now,here,0.9,0.65,0.05,0.0,0.0,0.2,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.65,0.05,0.0,0.05,0.05,0.1,0.15,0.2,0.0,0.05,0.0,0.0,entered the cabman’s shelter,場所遷移の動作（entered）。
ulysses_ep16_v1,16,20,intrusion,now,here,0.85,0.05,0.05,0.0,0.0,0.2,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.7,0.1,0.0,0.05,0.05,0.05,0.1,0.15,0.0,0.0,0.0,0.0,touching a cup of coffee,会話（—）で提案（suggest）。
ulysses_ep16_v1,16,21,semantic_association,now,here,0.7,0.05,0.3,0.0,0.0,0.45,0.05,0.15,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.6,0.1,0.1,0.05,0.05,0.05,0.1,0.15,0.0,0.45,0.1,0.1,Sounds are impostures,抽象命題の発話（said）で言語焦点。
ulysses_ep16_v1,16,22,intrusion,now,here,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.75,0.05,0.0,0.05,0.05,0.05,0.1,0.05,0.0,0.0,0.0,0.0,what might your name be,直接話法の問い（— / ?）。
ulysses_ep16_v1,16,23,script_switch,now,here,0.85,0.1,0.0,0.0,0.0,0.1,0.05,0.75,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.75,0.05,0.0,0.05,0.05,0.05,0.1,0.05,0.0,0.0,0.0,0.65,Pom! he then shouted,音声イベント（Pom! / shouted）。
ulysses_ep16_v1,16,24,script_switch,now,here,0.75,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.7,0.05,0.0,0.05,0.05,0.05,0.1,0.1,0.0,0.6,0.0,0.7,Buffalo Bill shoots to kill,詩行形式（先頭の下線・行頭ダッシュ）。
ulysses_ep16_v1,16,25,rumination,mixed,elsewhere,0.75,0.1,0.1,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.35,0.0,0.15,0.05,0.05,0.1,0.15,0.0,0.1,0.0,0.0,could easily picture his advent,想像動詞（picture）が明示。
ulysses_ep16_v1,16,26,script_switch,now,here,0.7,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.1,0.7,0.05,0.0,0.05,0.05,0.05,0.1,0.1,0.0,0.55,0.45,0.0,printed matter on it stated,印刷文の引用（stated:）。
ulysses_ep16_v1,16,27,intrusion,now,here,0.85,0.65,0.05,0.0,0.0,0.15,0.15,0.0,0.0,0.6,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.05,0.75,0.05,0.0,0.05,0.05,0.1,0.2,0.1,0.0,0.0,0.0,0.0,produced a dangerouslooking claspknife,物体提示（produced）と危険語（dangerouslooking）。
ulysses_ep16_v1,16,28,intrusion,now,here,0.9,0.75,0.05,0.0,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.05,0.05,0.2,0.1,0.2,0.0,0.0,0.0,0.0,streetwalker glazed and haggard,人物の外観・視線行為（face / peered）。
